"","condition","metric","year","lga_code_16","point","lower","upper","se","RSE","EP","ERP"
"2847","Asthma","ASYLD per 100000",2017,57840,117.092329594854,92.024443993471,143.1993770454,13.2101996765359,11.2818659618815,0.205083333333333,87300.3076923077
"2848","Asthma","ASYLD per 100000",2017,57910,114.663338811319,99.0719727161658,131.884803002717,8.42636248700054,7.34878521274032,0.0630833333333333,428400.769230769
"2849","Asthma","ASYLD per 100000",2017,57980,110.705459077964,82.8719118651693,143.241978898249,15.5962019321713,14.0880152271332,0.14625,33005.3846153846
"2850","Asthma","ASYLD per 100000",2017,58050,142.25436341475,122.136291453179,163.179651905754,10.5793902264057,7.43695305539481,0.920583333333333,254496.461538462
"2851","Asthma","ASYLD per 100000",2017,58190,140.388351127889,96.3827550617934,189.477349748878,23.763470615687,16.9269532869143,0.72,820.461538461538
"2852","Asthma","ASYLD per 100000",2017,58260,106.201894066122,69.6645233438547,147.702277123293,19.9570953653865,18.791656722206,0.141666666666667,1242.61538461538
"2853","Asthma","ASYLD per 100000",2017,58330,111.213792522891,76.3851208934921,150.928243406118,18.9206822520022,17.012891857013,0.18125,9021.38461538462
"2854","Asthma","ASYLD per 100000",2017,58400,146.112319186493,97.736974028251,199.077476917152,25.9743371682425,17.7769659073645,0.777583333333333,718.769230769231
"2855","Asthma","ASYLD per 100000",2017,58470,124.110201909703,77.45783622015,172.293180138548,24.3941824036114,19.6552596227017,0.428833333333333,545.692307692308
"2856","Asthma","ASYLD per 100000",2017,58510,112.212545800206,86.2674897496228,139.276517232148,13.5618106225846,12.0858238496178,0.1275,71122.3076923077
"2857","Asthma","ASYLD per 100000",2017,58540,125.423198429747,87.75600017044,168.383746195759,20.6554636189767,16.4686149592545,0.44125,1858.76923076923
"2858","Asthma","ASYLD per 100000",2017,58570,106.142586689756,82.6179190597368,132.696325983048,12.7625197625709,12.0239388925715,0.0455833333333333,69630.7692307692
"2859","Asthma","ASYLD per 100000",2017,58610,140.786294413037,99.6877325474512,183.367201289426,21.2544665834173,15.0969713863348,0.733916666666667,3760.76923076923
"2860","Asthma","ASYLD per 100000",2017,58680,129.330743731741,91.0370128888654,173.673955908425,21.1223614727859,16.3320497998511,0.524,877.230769230769
"2861","Asthma","ASYLD per 100000",2017,58760,120.953185611859,103.325548564909,139.247277890542,9.22888349986631,7.63012851061401,0.218333333333333,358399.538461538
"2862","Asthma","ASYLD per 100000",2017,58820,140.79230026213,95.292691654598,189.710429087546,23.9976404784245,17.0447108497731,0.722416666666667,7936.61538461538
"2863","Asthma","ASYLD per 100000",2017,58890,124.029935332541,86.2261534136116,162.215274178835,19.2481295202361,15.5189386083522,0.41325,1698.76923076923
"2864","Asthma","ASYLD per 100000",2017,59030,117.181598219903,78.9637525308791,166.62299093182,22.4500983500567,19.1583821104119,0.306333333333333,585.846153846154
"2865","Asthma","ASYLD per 100000",2017,59100,121.191777309421,84.9529586354371,161.208533770435,19.386356404067,15.9964288291364,0.349583333333333,1492.61538461538
"2866","Asthma","ASYLD per 100000",2017,59170,126.989949410101,87.4907307363907,168.794627321774,20.5117655311238,16.1522747480458,0.476916666666667,1959.53846153846
"2867","Asthma","ASYLD per 100000",2017,59250,120.0690555683,80.7543338032577,163.452595267138,21.1706594746831,17.632069624001,0.34725,1844.30769230769
"2868","Asthma","ASYLD per 100000",2017,59310,126.231623154098,89.5519438887949,173.625271855182,21.9329836844655,17.3751894623827,0.464083333333333,2793.38461538462
"2869","Asthma","ASYLD per 100000",2017,59320,134.880048814601,93.8627668713517,182.450327738448,22.8083661207598,16.9101111107329,0.631,854.461538461538
"2870","Asthma","ASYLD per 100000",2017,59330,158.2299132572,110.233283823288,217.173964778056,27.1936665843296,17.186172971053,0.904,1048
"2871","Asthma","ASYLD per 100000",2017,59340,132.451742088357,90.5163699071207,184.988008944,24.6439934579082,18.6060168551566,0.57625,15617.2307692308
"2872","Asthma","ASYLD per 100000",2017,59350,129.010785719037,88.7618519488293,176.799144408692,22.5181202987776,17.4544478380422,0.517333333333333,748.615384615385
"2873","Asthma","ASYLD per 100000",2017,59360,146.910012556588,100.772593217937,200.138580951319,25.5494776364875,17.3912432460288,0.797916666666667,2811.23076923077
"2874","Asthma","ASYLD per 100000",2017,59370,136.859404997831,96.4282420474349,186.261699806591,23.0968877858596,16.8763613916234,0.663583333333333,7065.84615384615
"2875","Asthma","ASYLD per 100000",2018,50080,113.867022540904,91.670357956013,137.728269440014,11.7350412384073,10.305917355652,0.12025,72671.6923076923
"2876","Asthma","ASYLD per 100000",2018,50210,123.567374003464,103.106625009304,146.887215787984,11.1227818593336,9.00139049569983,0.34,150279.692307692
"2877","Asthma","ASYLD per 100000",2018,50250,122.798091208344,79.1814550360408,175.855231237006,25.3950898445212,20.6803620436045,0.414583333333333,23463.0769230769
"2878","Asthma","ASYLD per 100000",2018,50280,109.976716522706,76.5883470652454,149.187630597249,18.4870071151345,16.8099282281425,0.166833333333333,27826.6153846154
"2879","Asthma","ASYLD per 100000",2018,50350,133.53599800637,102.571434081297,172.784511415147,17.9185219232723,13.4184955298852,0.631166666666667,30927.0769230769
"2880","Asthma","ASYLD per 100000",2018,50420,119.675578577723,98.1417427864834,141.830111452379,11.2491597352357,9.39971201219629,0.2225,135014
"2881","Asthma","ASYLD per 100000",2018,50490,111.228232341896,85.9088634849617,137.341839361032,13.2409824351372,11.9043359373335,0.102666666666667,78813.8461538462
"2882","Asthma","ASYLD per 100000",2018,50560,141.554737300214,101.262162243135,189.124942744616,22.2934032536197,15.7489630363548,0.75875,3392.61538461538
"2883","Asthma","ASYLD per 100000",2018,50630,112.501266785365,74.9168009934244,151.435986430946,19.6436088776813,17.4607890550764,0.209666666666667,3971.23076923077
"2884","Asthma","ASYLD per 100000",2018,50770,118.118939403876,83.9327231917891,157.014179160863,18.4047028046833,15.5815002213602,0.289166666666667,3353.07692307692
"2885","Asthma","ASYLD per 100000",2018,50840,117.151466624904,82.4165026118849,156.90327792649,19.2029816787851,16.3915845290007,0.276583333333333,9149.69230769231
"2886","Asthma","ASYLD per 100000",2018,50910,138.244712408762,94.7160738221971,181.368486653032,21.8758845394319,15.8240298368515,0.687833333333333,1979.53846153846
"2887","Asthma","ASYLD per 100000",2018,50980,111.391932953254,76.3654766299606,152.513312952778,19.6673127942249,17.6559579071839,0.20075,32889.5384615385
"2888","Asthma","ASYLD per 100000",2018,51080,144.808226138073,102.397709633604,197.443700096115,24.5681381733072,16.9659824089564,0.785666666666667,2326.15384615385
"2889","Asthma","ASYLD per 100000",2018,51120,150.160663854319,105.558352844879,205.92028226664,25.7403029443831,17.1418414674535,0.836416666666667,1934.61538461538
"2890","Asthma","ASYLD per 100000",2018,51190,126.211882026151,88.3917639087325,164.617376348007,19.2885988281114,15.2827123076374,0.459416666666667,64566.6153846154
"2891","Asthma","ASYLD per 100000",2018,51260,123.977294218584,92.021066262973,159.650480370052,17.5353543757932,14.1440047440273,0.401583333333333,70148.1538461538
"2892","Asthma","ASYLD per 100000",2018,51310,125.670159386704,99.9370561223903,156.125582485075,14.5377815280155,11.5682048936381,0.43225,55168.9230769231
"2893","Asthma","ASYLD per 100000",2018,51330,111.832196413978,91.0572651102464,131.53970383818,10.3513188183437,9.25611688786418,0.0589166666666667,183436.769230769
"2894","Asthma","ASYLD per 100000",2018,51400,113.482312016066,80.0500376153099,149.207096014202,17.6244025812317,15.5305282983101,0.203916666666667,32447.6923076923
"2895","Asthma","ASYLD per 100000",2018,51470,126.562821772489,84.1999182560396,177.576288861658,24.1715009254362,19.0984213111867,0.4715,1152.46153846154
"2896","Asthma","ASYLD per 100000",2018,51540,117.729421257743,77.5429849820411,159.383927909314,21.0191264446319,17.8537584064183,0.30575,11503.6923076923
"2897","Asthma","ASYLD per 100000",2018,51610,112.256164187472,72.3810353929926,153.682447706703,20.7398758378501,18.4754895091674,0.217833333333333,2688.76923076923
"2898","Asthma","ASYLD per 100000",2018,51680,125.064991306223,85.9367321824738,167.134528235719,20.8353353624847,16.6596064533112,0.433083333333333,10260.6153846154
"2899","Asthma","ASYLD per 100000",2018,51750,107.403610615196,73.521863174573,139.503887560461,16.7417467328294,15.5876945262218,0.104583333333333,20584.1538461538
"2900","Asthma","ASYLD per 100000",2018,51820,136.548741979268,116.245040653199,157.814960967063,10.5964236052118,7.760176660449,0.793583333333333,205608.461538462
"2901","Asthma","ASYLD per 100000",2018,51890,147.335727393458,104.848547555108,193.659997966423,22.8049464275233,15.4782189160563,0.818666666666667,18115.2307692308
"2902","Asthma","ASYLD per 100000",2018,51960,148.493228925209,108.142452029255,197.304886002131,22.986828984745,15.4800519532933,0.849833333333333,7716
"2903","Asthma","ASYLD per 100000",2018,52030,141.696335641834,96.6805471335692,194.89331076818,24.9738604649914,17.624916235038,0.727,2141.23076923077
"2904","Asthma","ASYLD per 100000",2018,52100,125.486832235464,86.4272111988626,169.545820132226,20.9968700755727,16.7323293619956,0.44425,2295.53846153846
"2905","Asthma","ASYLD per 100000",2018,52170,110.083055701401,77.9046402407488,143.413797271349,16.5801794802151,15.0615182096585,0.144,16421.6923076923
"2906","Asthma","ASYLD per 100000",2018,52240,127.490777357141,92.1139898281012,172.293984460886,20.715737913756,16.2488129284244,0.485416666666667,2197.84615384615
"2907","Asthma","ASYLD per 100000",2018,52310,121.160426435247,85.851968904255,164.244767223526,20.0484519898894,16.5470299005625,0.35875,1750.30769230769
"2908","Asthma","ASYLD per 100000",2018,52380,127.593577467435,84.2381618778148,176.080137497756,23.396540162157,18.3367694726863,0.489166666666667,462.769230769231
"2909","Asthma","ASYLD per 100000",2018,52450,138.277246452772,99.837622377273,184.189906194213,21.6611683891649,15.6650272874526,0.697333333333333,2779.69230769231
"2910","Asthma","ASYLD per 100000",2018,52520,130.562514385942,91.0796671718254,178.692225420644,22.297073478482,17.0776992028294,0.5485,2765.84615384615
"2911","Asthma","ASYLD per 100000",2018,52590,111.839230769572,76.3843359727585,150.29215691627,18.7821064686461,16.7938444671028,0.192,6545.07692307692
"2912","Asthma","ASYLD per 100000",2018,52660,130.036245048391,93.6625010651441,173.908569144098,20.6197926699865,15.8569579291629,0.53775,27170.6153846154
"2913","Asthma","ASYLD per 100000",2018,52730,122.846044582796,87.5643637541352,166.473540858524,20.4821137074814,16.6729940528748,0.39725,11518.7692307692
"2914","Asthma","ASYLD per 100000",2018,52800,116.865032975801,77.858149770103,159.405255374112,21.1456409785462,18.0940700910296,0.2915,17311.6923076923
"2915","Asthma","ASYLD per 100000",2018,52870,112.958931159498,78.8788197385945,150.785172676975,18.3641304378118,16.2573514544695,0.2035,11494
"2916","Asthma","ASYLD per 100000",2018,52940,128.246497480176,91.1699773646348,176.768819326119,21.9262215145742,17.0969359361751,0.50175,1396
"2917","Asthma","ASYLD per 100000",2018,53010,128.35052983238,90.3955225118708,178.918293294306,22.7325404867925,17.7112946214403,0.50425,1311.69230769231
"2918","Asthma","ASYLD per 100000",2018,53080,139.201867838105,93.4422537883746,192.952049864619,25.7964861465694,18.5317097731558,0.682833333333333,1914.15384615385
"2919","Asthma","ASYLD per 100000",2018,53150,118.627940640603,83.8591412884251,157.075179555991,18.5881217386176,15.6692610849011,0.294666666666667,15224.9230769231
"2920","Asthma","ASYLD per 100000",2018,53220,123.390085345107,80.8889066691973,170.4868117584,22.7669885708294,18.4512301026075,0.408083333333333,22727.2307692308
"2921","Asthma","ASYLD per 100000",2018,53290,109.528591733735,77.6970295305723,146.035949769998,17.5402036720511,16.0142693285891,0.14775,28399.6923076923
"2922","Asthma","ASYLD per 100000",2018,53360,107.12533196666,65.080284700382,156.929227891082,23.5950384155756,22.0256385510376,0.188916666666667,5278.92307692308
"2923","Asthma","ASYLD per 100000",2018,53430,132.906942588096,102.519484237743,166.730508805762,16.7934029442874,12.6354595307586,0.613083333333333,59425.2307692308
"2924","Asthma","ASYLD per 100000",2018,53570,143.857363603524,104.694487824402,192.916835693346,22.6102252379708,15.7171135850129,0.787416666666667,10231.8461538462
"2925","Asthma","ASYLD per 100000",2018,53640,114.590719489036,79.2795622730722,155.106792600453,19.2458659100072,16.7953094245548,0.239166666666667,2546.46153846154
"2926","Asthma","ASYLD per 100000",2018,53710,139.884511977749,97.3659876200934,184.407325082425,21.9409246522729,15.6850278433705,0.727583333333333,2040.92307692308
"2927","Asthma","ASYLD per 100000",2018,53780,127.933336856409,107.955749952685,150.030779617832,10.820687821309,8.45806737101996,0.49075,234722.615384615
"2928","Asthma","ASYLD per 100000",2018,53800,117.979571750394,94.4212529274979,143.367276798314,12.6150071878646,10.6925351573184,0.215916666666667,77439.5384615385
"2929","Asthma","ASYLD per 100000",2018,53920,114.080412079723,72.6824074711725,166.19492634789,24.4392960744585,21.4228679831377,0.279916666666667,7394.46153846154
"2930","Asthma","ASYLD per 100000",2018,53990,115.343264014836,82.1686055565317,148.277187746774,16.9433519847533,14.6895027893211,0.223083333333333,51247.5384615385
"2931","Asthma","ASYLD per 100000",2018,54060,131.606575406487,93.0431528349613,172.14308265319,20.1703676545682,15.3262613150361,0.570416666666667,7220.15384615385
"2932","Asthma","ASYLD per 100000",2018,54130,123.083500503613,84.6323531529457,168.042554433216,21.1927609379069,17.2181980941343,0.394916666666667,2234.46153846154
"2933","Asthma","ASYLD per 100000",2018,54170,121.441912304616,103.473567970709,140.035473805166,9.35143033238882,7.70033191583178,0.240583333333333,322492.769230769
"2934","Asthma","ASYLD per 100000",2018,54200,120.018821356129,90.6508080219902,152.116326524374,15.62833417249,13.021569447109,0.297666666666667,115452.307692308
"2935","Asthma","ASYLD per 100000",2018,54280,116.456224250544,81.691838247441,158.765075186914,19.6831570058083,16.9017647038443,0.271333333333333,62560.7692307692
"2936","Asthma","ASYLD per 100000",2018,54310,122.030617601379,84.0238332768142,172.171089272773,23.0983925421565,18.9283583056252,0.395166666666667,45800.6153846154
"2937","Asthma","ASYLD per 100000",2018,54340,137.450074517565,99.8726772643087,176.861793102146,19.4917958673283,14.181000582024,0.68925,8487.23076923077
"2938","Asthma","ASYLD per 100000",2018,54410,144.997557816256,101.11264214133,189.221792615145,22.4013222059996,15.449447937866,0.79225,2440.61538461538
"2939","Asthma","ASYLD per 100000",2018,54480,134.217738523608,91.9207412569851,180.87555140012,22.7263764708326,16.9324686295732,0.616333333333333,1107.53846153846
"2940","Asthma","ASYLD per 100000",2018,54550,115.026862172503,81.0392260626402,152.061455796341,18.0398391378946,15.6831533062605,0.226416666666667,4038.61538461538
"2941","Asthma","ASYLD per 100000",2018,54620,119.98466001465,82.7286331885805,163.129678884444,20.5586684564087,17.1344140608463,0.33875,1912.92307692308
"2942","Asthma","ASYLD per 100000",2018,54690,158.735871377491,109.410250744863,219.829297976016,28.4345170912787,17.9131010807622,0.89225,865.692307692308
"2943","Asthma","ASYLD per 100000",2018,54760,134.126305696893,92.0103681919798,182.587377821733,23.1786321295307,17.2811977554286,0.613833333333333,1626.15384615385
"2944","Asthma","ASYLD per 100000",2018,54830,134.735257786364,105.394131175724,166.064870100075,15.6410813898096,11.6087515968612,0.661583333333333,72871.3846153846
"2945","Asthma","ASYLD per 100000",2018,54900,139.051246751628,98.7630237139595,190.362526004526,23.509700918521,16.9072205159827,0.69775,2690
"2946","Asthma","ASYLD per 100000",2018,54970,120.416716824991,78.5024388972184,166.032322556144,22.5282029910883,18.7085344834886,0.356,2473.07692307692
"2947","Asthma","ASYLD per 100000",2018,55040,136.789592378511,90.2133454697299,196.795841937396,28.0578252222078,20.5116666658154,0.643583333333333,3942.92307692308
"2948","Asthma","ASYLD per 100000",2018,55110,138.722643333568,104.114547009355,174.394829059451,17.9499164177413,12.9394279018887,0.73875,157375.692307692
"2949","Asthma","ASYLD per 100000",2018,55180,133.5791789966,101.123101764135,168.152773988304,17.1660080005821,12.8508111290451,0.629583333333333,18777.3846153846
"2950","Asthma","ASYLD per 100000",2018,55250,124.756327715965,83.2947826410227,168.535567113611,21.8886025134383,17.5450840163173,0.433333333333333,2449.84615384615
"2951","Asthma","ASYLD per 100000",2018,55320,129.646201673711,109.525309646506,150.664379084798,10.4744858075963,8.0792847552589,0.559333333333333,204488
"2952","Asthma","ASYLD per 100000",2018,55390,122.690767244078,81.6886946650539,167.153528599924,22.1169750882489,18.0266010108568,0.394416666666667,920.461538461538
"2953","Asthma","ASYLD per 100000",2018,55460,131.443856369219,93.4268014396903,171.914150853656,19.9694301015621,15.1923647503684,0.56825,6757.84615384615
"2954","Asthma","ASYLD per 100000",2018,55530,121.28845285818,83.5539903655564,168.987503458389,21.6557471736901,17.8547476395067,0.369416666666667,930.307692307692
"2955","Asthma","ASYLD per 100000",2018,55600,116.308702970769,82.0894382355117,155.926772539514,19.0130948043603,16.3470955472169,0.2675,4974
"2956","Asthma","ASYLD per 100000",2018,55670,130.180735380441,86.5543035195067,178.07521339407,23.5026062355741,18.0538281389254,0.537333333333333,1610.92307692308
"2957","Asthma","ASYLD per 100000",2018,55740,118.060551470627,85.7353687542288,155.417012092738,17.6944652018927,14.9876186257652,0.281166666666667,18278.7692307692
"2958","Asthma","ASYLD per 100000",2018,55810,125.103611968534,82.7140966345109,170.680469897926,22.7457973600362,18.1815672642266,0.439083333333333,1158.30769230769
"2959","Asthma","ASYLD per 100000",2018,55880,150.318677987097,103.011720605183,208.780882556523,27.4595260238465,18.2675409280832,0.838083333333333,1061.23076923077
"2960","Asthma","ASYLD per 100000",2018,55950,128.78649084881,87.0339091551234,175.842969236269,22.7140321846598,17.6369680041404,0.512333333333333,1071.23076923077
"2961","Asthma","ASYLD per 100000",2018,56090,108.318370949124,80.2079933811394,139.258691732174,14.9724597977771,13.8226412256602,0.0954166666666667,77552.6153846154
"2962","Asthma","ASYLD per 100000",2018,56160,124.219191212027,84.07194837029,176.4823845203,23.8817402235389,19.2254835911591,0.432833333333333,284
"2963","Asthma","ASYLD per 100000",2018,56230,208.93397263126,156.905718256302,265.067663629664,28.2478492392606,13.5199885798918,0.999916666666667,32342.9230769231
"2964","Asthma","ASYLD per 100000",2018,56300,138.855430321894,96.8103674598261,184.907683224908,22.138244297342,15.943376680351,0.703916666666667,2680
"2965","Asthma","ASYLD per 100000",2018,56370,146.871745374426,99.9765852561047,201.802629788744,26.2209891708805,17.852983978664,0.792666666666667,1669.69230769231
"2966","Asthma","ASYLD per 100000",2018,56460,147.294266386836,109.045928947282,195.575337768254,22.8146232248623,15.4891454939221,0.836916666666667,10425.0769230769
"2967","Asthma","ASYLD per 100000",2018,56580,116.804796142357,90.3496285287807,146.700660725699,14.2923586577887,12.236105990348,0.21525,44574.9230769231
"2968","Asthma","ASYLD per 100000",2018,56730,149.737374526399,109.846026167174,199.898834398139,23.4995035954822,15.6938130308537,0.85025,22123.6923076923
"2969","Asthma","ASYLD per 100000",2018,56790,131.507841090363,94.0082898405842,175.004413257801,20.6612882542471,15.7110694563453,0.56825,6491.07692307692
"2970","Asthma","ASYLD per 100000",2018,56860,149.701994193322,100.226777230313,205.532707098988,26.874882456218,17.9522541439978,0.817916666666667,496
"2971","Asthma","ASYLD per 100000",2018,56930,121.343313758256,81.2531935984795,163.553181757166,20.9467082391531,17.2623505905598,0.363416666666667,3377.84615384615
"2972","Asthma","ASYLD per 100000",2018,57000,111.478746663773,73.5689202548359,156.087979474352,21.188141823094,19.0064406509689,0.214166666666667,1445.07692307692
"2973","Asthma","ASYLD per 100000",2018,57080,115.499417689856,86.484642904837,151.879330523931,16.8659594790306,14.602635940832,0.231,49308.1538461538
"2974","Asthma","ASYLD per 100000",2018,57140,132.816851875913,90.8192275435892,175.724099246557,21.745005653271,16.3721736708431,0.589583333333333,2375.38461538462
"2975","Asthma","ASYLD per 100000",2018,57210,148.824986334743,110.759622649716,193.366190957007,21.3388975081086,14.3382492642146,0.865916666666667,10227.2307692308
"2976","Asthma","ASYLD per 100000",2018,57280,113.127078267282,77.5379660887208,161.939269341667,21.9833680416519,19.4324545266806,0.248916666666667,30538.3076923077
"2977","Asthma","ASYLD per 100000",2018,57350,138.88313121769,99.6088684182416,184.947315082601,21.9087587648196,15.7749602653177,0.71025,2095.23076923077
"2978","Asthma","ASYLD per 100000",2018,57420,119.635711786665,79.2722877636555,167.266917052038,22.6667564009673,18.9464801625345,0.349083333333333,3863.84615384615
"2979","Asthma","ASYLD per 100000",2018,57490,135.090624380457,115.066599414363,156.610164847044,10.7394534880493,7.94981408761849,0.750666666666667,240336.461538462
"2980","Asthma","ASYLD per 100000",2018,57630,146.721996357837,90.2249115137984,217.383868414806,33.087564674971,22.551195796351,0.743083333333333,199.076923076923
"2981","Asthma","ASYLD per 100000",2018,57700,127.15127047166,97.3025566148951,155.921667786091,15.0010127223618,11.7977686473099,0.4735,48189.3846153846
"2982","Asthma","ASYLD per 100000",2018,57770,111.185697019857,70.5550587639116,161.764470027392,23.526414853348,21.1595695165236,0.235,1855.69230769231
"2983","Asthma","ASYLD per 100000",2018,57840,117.519890990033,91.7183481032387,143.468353154822,13.2202417701325,11.2493652425646,0.20725,87300.3076923077
"2984","Asthma","ASYLD per 100000",2018,57910,115.063684712964,98.3803789566219,131.904868326347,8.5611963350821,7.44039820768707,0.0688333333333333,428400.769230769
"2985","Asthma","ASYLD per 100000",2018,57980,111.188820909776,82.5157639955329,143.524317843537,15.6606685468437,14.0847509836906,0.150333333333333,33005.3846153846
"2986","Asthma","ASYLD per 100000",2018,58050,142.740484567129,122.952490194667,164.330526827807,10.5937848387816,7.42171001514258,0.92575,254496.461538462
"2987","Asthma","ASYLD per 100000",2018,58190,140.756291021773,97.7387729579004,190.970915086016,23.7905822062198,16.9019672467356,0.727666666666667,820.461538461538
"2988","Asthma","ASYLD per 100000",2018,58260,106.699042668225,70.2481664027259,148.455011634656,19.9974246109234,18.7418969381986,0.145916666666667,1242.61538461538
"2989","Asthma","ASYLD per 100000",2018,58330,111.598447643442,74.9450677215152,149.898775908099,19.053136233565,17.0729402029317,0.1885,9021.38461538462
"2990","Asthma","ASYLD per 100000",2018,58400,146.61832012704,101.47974730006,203.480218220888,26.0755183730908,17.7846249708067,0.781,718.769230769231
"2991","Asthma","ASYLD per 100000",2018,58470,124.262797282498,80.6365783700327,175.932325322522,24.3840774470903,19.6229909356184,0.432083333333333,545.692307692308
"2992","Asthma","ASYLD per 100000",2018,58510,112.634453986174,86.9896223899336,140.137664605888,13.5541391373017,12.0337415929281,0.128916666666667,71122.3076923077
"2993","Asthma","ASYLD per 100000",2018,58540,125.683243700348,87.862032857652,168.406608121733,20.6676785586288,16.4442593540189,0.45,1858.76923076923
"2994","Asthma","ASYLD per 100000",2018,58570,106.434501692382,82.148953045152,131.970860052063,12.7689230322096,11.9969773233067,0.04775,69630.7692307692
"2995","Asthma","ASYLD per 100000",2018,58610,141.126073570485,100.744231018309,185.553542408112,21.2770077809077,15.0765958710535,0.742083333333333,3760.76923076923
"2996","Asthma","ASYLD per 100000",2018,58680,129.6250243795,90.5279924670012,174.327278558733,21.1634029886905,16.3266337576384,0.53275,877.230769230769
"2997","Asthma","ASYLD per 100000",2018,58760,121.381598992897,104.296666232542,140.682916934743,9.34707723403597,7.70057184251044,0.232166666666667,358399.538461538
"2998","Asthma","ASYLD per 100000",2018,58820,141.237701954196,96.8238968401311,191.565533068588,24.0752498004409,17.0459087533501,0.7295,7936.61538461538
"2999","Asthma","ASYLD per 100000",2018,58890,124.393751808937,86.9060567985843,162.231968054638,19.2749832259543,15.4951377747331,0.423166666666667,1698.76923076923
"3000","Asthma","ASYLD per 100000",2018,59030,117.549328455959,78.1916982614295,166.153284451558,22.458719839685,19.1057831930527,0.31225,585.846153846154
"3001","Asthma","ASYLD per 100000",2018,59100,121.765962352542,84.7571837307401,160.389421664403,19.357874840048,15.8976075629429,0.357,1492.61538461538
"3002","Asthma","ASYLD per 100000",2018,59170,127.51801749831,87.3821106625648,168.222826442629,20.5597556653615,16.123020157237,0.487833333333333,1959.53846153846
"3003","Asthma","ASYLD per 100000",2018,59250,120.498788708355,80.7839116763263,164.61480669361,21.2361805629789,17.6235635151297,0.354,1844.30769230769
"3004","Asthma","ASYLD per 100000",2018,59310,126.680680481879,89.5858005789368,173.788274179194,21.9466187081024,17.3243612401038,0.4695,2793.38461538462
"3005","Asthma","ASYLD per 100000",2018,59320,135.020486894125,92.6224845297449,181.1470171498,22.8714428605495,16.9392389160054,0.6345,854.461538461538
"3006","Asthma","ASYLD per 100000",2018,59330,158.774648236218,108.154093947815,214.647692762364,27.2057789257051,17.1348381041472,0.907833333333333,1048
"3007","Asthma","ASYLD per 100000",2018,59340,132.910769339544,92.8630844897917,187.453363942903,24.768901211604,18.6357368441133,0.584416666666667,15617.2307692308
"3008","Asthma","ASYLD per 100000",2018,59350,129.353448752789,87.1798871392228,175.986818450972,22.5913026387494,17.4647857143138,0.522666666666667,748.615384615385
"3009","Asthma","ASYLD per 100000",2018,59360,147.510356598695,101.252839848361,201.461214905528,25.6019254626588,17.3560189623223,0.800916666666667,2811.23076923077
"3010","Asthma","ASYLD per 100000",2018,59370,137.42976789572,95.4403759150625,186.112771526505,23.2053357380628,16.8852324306264,0.666833333333333,7065.84615384615
"3011","Asthma","ASYLD per 100000",2019,50080,117.019092790913,94.887039644884,141.902540482736,11.9707780690169,10.2297648900816,0.18125,72671.6923076923
"3012","Asthma","ASYLD per 100000",2019,50210,126.925477691495,105.694517807527,150.51241369088,11.4147563925081,8.99327432137214,0.457166666666667,150279.692307692
"3013","Asthma","ASYLD per 100000",2019,50250,126.141549110535,85.2063264936058,184.144877695174,25.9360265419245,20.5610496500225,0.46675,23463.0769230769
"3014","Asthma","ASYLD per 100000",2019,50280,112.965025279118,79.0079213230822,153.34633028639,18.8925666944613,16.7242619100742,0.210416666666667,27826.6153846154
"3015","Asthma","ASYLD per 100000",2019,50350,136.938561279188,105.117404412708,176.388546915068,18.3084251285588,13.3698097581381,0.701416666666667,30927.0769230769
"3016","Asthma","ASYLD per 100000",2019,50420,122.727934451681,101.549551547709,146.937833913159,11.5531580582992,9.41363358710137,0.319083333333333,135014
"3017","Asthma","ASYLD per 100000",2019,50490,114.108557981643,87.4336125974139,140.149034543767,13.5950435372417,11.9141314005815,0.152583333333333,78813.8461538462
"3018","Asthma","ASYLD per 100000",2019,50560,145.334649701659,105.879550513438,195.262691350776,22.7559419683597,15.6576164149931,0.808833333333333,3392.61538461538
"3019","Asthma","ASYLD per 100000",2019,50630,115.529219776853,77.2995418543763,155.866051978028,20.1474064674133,17.4392300980899,0.2615,3971.23076923077
"3020","Asthma","ASYLD per 100000",2019,50770,121.497179056185,85.7468064446219,159.911360693631,18.8566149594997,15.520208045966,0.358166666666667,3353.07692307692
"3021","Asthma","ASYLD per 100000",2019,50840,120.274596298453,86.6342126000172,162.968986294075,19.7470430896435,16.4182992064614,0.335833333333333,9149.69230769231
"3022","Asthma","ASYLD per 100000",2019,50910,141.898649423811,99.2433003408236,187.439944264172,22.3758380530717,15.7688872613871,0.744833333333333,1979.53846153846
"3023","Asthma","ASYLD per 100000",2019,50980,114.415992611939,80.1709171010053,158.148133723568,20.1452708166979,17.6070410760006,0.245,32889.5384615385
"3024","Asthma","ASYLD per 100000",2019,51080,148.841064863801,105.0403082911,202.004341479476,25.0332981411308,16.8188115047671,0.835166666666667,2326.15384615385
"3025","Asthma","ASYLD per 100000",2019,51120,154.115015655571,106.054431788054,208.418436329451,26.3224239710536,17.0797270201633,0.871333333333333,1934.61538461538
"3026","Asthma","ASYLD per 100000",2019,51190,129.661974881926,90.6213145655725,168.769555908243,19.6645108875367,15.1659813183039,0.528,64566.6153846154
"3027","Asthma","ASYLD per 100000",2019,51260,127.154162883459,94.5992383202965,164.29256902244,17.8863445871661,14.0666606437097,0.477583333333333,70148.1538461538
